time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,1.2515233277e-01,3.4441630796e-02,3.8988769700e-02,5.3020137469e-01,1.1135823251e-01,1.3126085563e-02,1.4673157397e-01,4.2729333340e+00
5.0000000000e-01,1.2474661524e-01,3.4293599549e-02,3.9286855253e-02,5.2998508507e-01,1.1115197174e-01,1.3146644241e-02,1.4738922891e-01,4.2738125454e+00
1.0000000000e+00,1.2472122969e-01,3.4274251225e-02,3.9315174152e-02,5.2954572053e-01,1.1126251493e-01,1.3055712109e-02,1.4782539737e-01,4.2736339553e+00
1.5000000000e+00,1.2382325239e-01,3.4331449623e-02,3.9250217502e-02,5.3113285330e-01,1.1073870119e-01,1.3037986282e-02,1.4768553971e-01,4.2677392163e+00
2.0000000000e+00,1.2422256260e-01,3.4489232598e-02,3.9765007033e-02,5.2873063486e-01,1.1087482191e-01,1.3119496629e-02,1.4879824437e-01,4.2796062369e+00
2.5000000000e+00,1.2417255077e-01,3.4460618302e-02,3.9734440109e-02,5.2750546055e-01,1.1121886823e-01,1.3130825736e-02,1.4977723631e-01,4.2827488554e+00
3.0000000000e+00,1.2307140682e-01,3.4182188768e-02,3.9843545410e-02,5.2863879894e-01,1.1106995845e-01,1.3045213710e-02,1.5014888790e-01,4.2761590516e+00
3.5000000000e+00,1.2308611564e-01,3.4086454118e-02,3.9752837233e-02,5.2857224559e-01,1.1074757866e-01,1.3048884179e-02,1.5070588457e-01,4.2745078727e+00
4.0000000000e+00,1.2331662290e-01,3.3969075492e-02,4.0162076826e-02,5.2661910154e-01,1.1217056550e-01,1.2960446249e-02,1.5080211149e-01,4.2816690864e+00
4.5000000000e+00,1.2281380973e-01,3.3800774241e-02,4.0309956474e-02,5.2824596403e-01,1.1109550846e-01,1.2982177562e-02,1.5075180950e-01,4.2755503736e+00
5.0000000000e+00,1.2300366720e-01,3.3773069271e-02,4.0244672569e-02,5.2832943297e-01,1.1142506434e-01,1.2880569638e-02,1.5034352401e-01,4.2737055146e+00
5.5000000000e+00,1.2331890289e-01,3.3851301491e-02,4.0431141193e-02,5.2847413421e-01,1.1088296732e-01,1.2807007801e-02,1.5023454509e-01,4.2729328794e+00
6.0000000000e+00,1.2307239245e-01,3.3726375676e-02,4.0723568695e-02,5.2997823747e-01,1.1063310187e-01,1.2843776611e-02,1.4902254723e-01,4.2692696052e+00
6.5000000000e+00,1.2201290952e-01,3.3610085176e-02,4.1044526902e-02,5.3179796952e-01,1.1023670863e-01,1.2813776747e-02,1.4848402350e-01,4.2633800990e+00
7.0000000000e+00,1.2160611188e-01,3.3448402637e-02,4.1361514281e-02,5.3231428922e-01,1.1048787344e-01,1.2813958720e-02,1.4796784983e-01,4.2621183163e+00
7.5000000000e+00,1.2232422245e-01,3.3531461385e-02,4.1777650106e-02,5.3174702925e-01,1.0980483695e-01,1.2768424657e-02,1.4804637520e-01,4.2650901362e+00
8.0000000000e+00,1.2238828196e-01,3.3377677254e-02,4.2525836049e-02,5.3209850008e-01,1.1005406279e-01,1.2730585565e-02,1.4682505630e-01,4.2663507908e+00
8.5000000000e+00,1.2219885675e-01,3.3432766270e-02,4.2755331671e-02,5.3280600703e-01,1.0920869204e-01,1.2732288629e-02,1.4686605761e-01,4.2645426886e+00
9.0000000000e+00,1.2222499493e-01,3.3327576967e-02,4.3155069605e-02,5.3424046918e-01,1.0867533950e-01,1.2701359904e-02,1.4567518992e-01,4.2599002504e+00
9.5000000000e+00,1.2173342594e-01,3.3306707082e-02,4.3569283366e-02,5.3474616860e-01,1.0929805643e-01,1.2630781167e-02,1.4471557742e-01,4.2595325415e+00
1.0000000000e+01,1.2137802908e-01,3.3092966826e-02,4.3864420777e-02,5.3667693208e-01,1.0862053579e-01,1.2581575639e-02,1.4378553982e-01,4.2519510855e+00
1.0500000000e+01,1.2086965329e-01,3.3043320508e-02,4.3999405534e-02,5.3753350237e-01,1.0885213272e-01,1.2529549218e-02,1.4317243636e-01,4.2487332084e+00
1.1000000000e+01,1.2064824364e-01,3.2859692466e-02,4.4150242058e-02,5.3742811977e-01,1.0881363208e-01,1.2394498209e-02,1.4370557177e-01,4.2452930847e+00
1.1500000000e+01,1.1949846244e-01,3.2478159105e-02,4.4550783938e-02,5.4015333714e-01,1.0825781137e-01,1.2279253106e-02,1.4278219290e-01,4.2336857884e+00
1.2000000000e+01,1.1911196610e-01,3.2152445216e-02,4.4960955030e-02,5.4087322520e-01,1.0863635413e-01,1.2215083181e-02,1.4204997114e-01,4.2307758317e+00
1.2500000000e+01,1.1870925239e-01,3.2144269161e-02,4.5497472614e-02,5.4055753541e-01,1.0864996530e-01,1.2165629225e-02,1.4227587590e-01,4.2329339518e+00
1.3000000000e+01,1.1808963416e-01,3.1919406062e-02,4.5937972403e-02,5.4216771005e-01,1.0810493149e-01,1.2088530717e-02,1.4169181511e-01,4.2255948049e+00
1.3500000000e+01,1.1796354119e-01,3.1751270541e-02,4.6707695928e-02,5.4239252831e-01,1.0814002673e-01,1.2050897926e-02,1.4099403937e-01,4.2255675468e+00
1.4000000000e+01,1.1755647904e-01,3.1558384397e-02,4.7031347600e-02,5.4416650624e-01,1.0751723670e-01,1.1999755178e-02,1.4017029084e-01,4.2182749343e+00
1.4500000000e+01,1.1623881176e-01,3.1312262122e-02,4.7710362319e-02,5.4704042746e-01,1.0677548374e-01,1.2006174783e-02,1.3891647781e-01,4.2095654604e+00
1.5000000000e+01,1.1603712867e-01,3.1013000422e-02,4.8036216307e-02,5.4893447365e-01,1.0606645235e-01,1.1926372875e-02,1.3798635572e-01,4.2007663864e+00
1.5500000000e+01,1.1607948051e-01,3.0859326752e-02,4.8643089169e-02,5.4950812840e-01,1.0560102301e-01,1.1857996104e-02,1.3745095605e-01,4.1986087789e+00
1.6000000000e+01,1.1455227639e-01,3.0746191360e-02,4.9273412259e-02,5.5213347204e-01,1.0551201572e-01,1.1839757098e-02,1.3594287513e-01,4.1907330240e+00
1.6500000000e+01,1.1407983553e-01,3.0568885109e-02,4.9790513214e-02,5.5409728199e-01,1.0517504492e-01,1.1756378213e-02,1.3453206103e-01,4.1834374863e+00
1.7000000000e+01,1.1402265361e-01,3.0630040267e-02,5.0530362108e-02,5.5471245153e-01,1.0497494578e-01,1.1667961190e-02,1.3346158551e-01,4.1827863612e+00
1.7500000000e+01,1.1319429032e-01,3.0389400020e-02,5.1541001654e-02,5.5730703438e-01,1.0399429804e-01,1.1574021691e-02,1.3199995390e-01,4.1735243378e+00
1.8000000000e+01,1.1247614606e-01,3.0351215730e-02,5.2432927148e-02,5.5937076688e-01,1.0367717966e-01,1.1536465915e-02,1.3015529861e-01,4.1678477658e+00
1.8500000000e+01,1.1137454420e-01,3.0195475263e-02,5.3112052263e-02,5.6041584451e-01,1.0417268110e-01,1.1510635886e-02,1.2921876678e-01,4.1648791732e+00
1.9000000000e+01,1.0983243471e-01,2.9905507041e-02,5.3920576484e-02,5.6411883808e-01,1.0326608005e-01,1.1388171150e-02,1.2756839248e-01,4.1504911233e+00
1.9500000000e+01,1.0950629344e-01,2.9729595510e-02,5.4779337994e-02,5.6544521310e-01,1.0277723275e-01,1.1229646383e-02,1.2653268082e-01,4.1440367918e+00
2.0000000000e+01,1.0852061554e-01,2.9380943333e-02,5.5093163035e-02,5.6875619370e-01,1.0165789278e-01,1.1208366359e-02,1.2538282526e-01,4.1292201911e+00
2.0500000000e+01,1.0795162443e-01,2.9135547830e-02,5.5578023009e-02,5.7055840063e-01,1.0128214267e-01,1.1087603742e-02,1.2440665769e-01,4.1203249470e+00
2.1000000000e+01,1.0740488592e-01,2.8907955889e-02,5.6532311685e-02,5.7169090795e-01,1.0076358642e-01,1.1020163733e-02,1.2368018839e-01,4.1162955639e+00
2.1500000000e+01,1.0716151009e-01,2.8617637447e-02,5.7721640418e-02,5.7305594159e-01,1.0013375987e-01,1.0991790789e-02,1.2231771980e-01,4.1124862009e+00
2.2000000000e+01,1.0640868917e-01,2.8552984304e-02,5.8562449365e-02,5.7459914846e-01,9.9483295174e-02,1.0885162054e-02,1.2150827148e-01,4.1055372111e+00
2.2500000000e+01,1.0631777877e-01,2.8512375498e-02,5.9371318924e-02,5.7544050677e-01,9.8811735958e-02,1.0793779955e-02,1.2075250413e-01,4.1020646306e+00
2.3000000000e+01,1.0634616997e-01,2.8334457385e-02,6.0739708224e-02,5.7628551039e-01,9.7806010563e-02,1.0768722654e-02,1.1971942081e-01,4.1005121325e+00
2.3500000000e+01,1.0553439592e-01,2.8229063118e-02,6.1473489790e-02,5.7770907862e-01,9.7647387191e-02,1.0645432506e-02,1.1876115285e-01,4.0942449393e+00
2.4000000000e+01,1.0463666358e-01,2.7847774048e-02,6.2264795814e-02,5.8018186270e-01,9.7488804354e-02,1.0566134849e-02,1.1701396466e-01,4.0820554883e+00
2.4500000000e+01,1.0485956271e-01,2.7541831441e-02,6.2707805498e-02,5.8115427893e-01,9.7504422543e-02,1.0468027740e-02,1.1576407114e-01,4.0750186708e+00
2.5000000000e+01,1.0421465508e-01,2.7365281322e-02,6.3851113857e-02,5.8170650905e-01,9.7129125784e-02,1.0392926096e-02,1.1534038882e-01,4.0731601805e+00
2.5500000000e+01,1.0359720689e-01,2.7366542397e-02,6.4627993317e-02,5.8341646747e-01,9.6574665387e-02,1.0306166246e-02,1.1411095829e-01,4.0663318160e+00
2.6000000000e+01,1.0299181322e-01,2.7183946880e-02,6.5707127375e-02,5.8516975143e-01,9.5992959082e-02,1.0185864337e-02,1.1276853768e-01,4.0583049572e+00
2.6500000000e+01,1.0253688610e-01,2.6972836357e-02,6.7038082068e-02,5.8522279590e-01,9.6391653366e-02,1.0024156672e-02,1.1181358953e-01,4.0570289938e+00
