time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_L1,pop_site1_L2
8.8500000000e+01,3.0038152924e-01,6.5394171229e-01,2.8306910485e-02,5.3558157614e-03,1.0036517979e-02,8.2233754410e-04,1.1551767051e-03,2.0881274054e+00,2.7574704648e-01,3.0329944024e-01
8.9000000000e+01,3.0245475269e-01,6.5201102561e-01,2.8282064487e-02,5.2951156519e-03,1.0049836034e-02,7.6427710954e-04,1.1429284204e-03,2.0846787479e+00,2.7844280850e-01,3.0536987963e-01
8.9500000000e+01,3.0569617736e-01,6.4881586294e-01,2.8304586644e-02,5.2060328475e-03,1.0126125226e-02,7.1143902973e-04,1.1397759561e-03,2.0839053157e+00,2.8232052822e-01,3.0860688945e-01
9.0000000000e+01,3.0998317006e-01,6.4422698233e-01,2.8725088856e-02,5.1404699311e-03,1.0088233636e-02,6.7529895371e-04,1.1607562320e-03,2.0883657492e+00,2.8724258089e-01,3.1289291572e-01
9.0500000000e+01,3.1203211219e-01,6.4206378515e-01,2.8988995176e-02,5.1179646386e-03,1.0004447176e-02,6.2586441636e-04,1.1668312495e-03,2.0876655027e+00,2.9009483382e-01,3.1491645518e-01
9.1000000000e+01,3.1643929192e-01,6.3750479697e-01,2.9238508613e-02,5.0351803761e-03,1.0033408612e-02,5.8115728740e-04,1.1676562173e-03,2.0899308005e+00,2.9524883425e-01,3.1930796772e-01
9.1500000000e+01,3.2119321361e-01,6.3264945191e-01,2.9405433994e-02,4.9932466932e-03,1.0057787635e-02,5.3502114223e-04,1.1658450153e-03,2.0915329240e+00,3.0080095801e-01,3.2403767910e-01
9.2000000000e+01,3.2123606892e-01,6.3252057689e-01,2.9530206936e-02,4.9395107761e-03,1.0112073037e-02,4.9067999535e-04,1.1708834478e-03,2.0886578792e+00,3.0183665839e-01,3.2403113007e-01
9.2500000000e+01,3.2144233667e-01,6.3251499586e-01,2.9489931162e-02,4.8506875323e-03,1.0080777846e-02,4.4883312402e-04,1.1724378000e-03,2.0828194559e+00,3.0306629203e-01,3.2418305565e-01
9.3000000000e+01,3.2508498538e-01,6.2868086681e-01,2.9832242889e-02,4.8123670218e-03,9.9870439352e-03,4.1503105091e-04,1.1874629100e-03,2.0839550787e+00,3.0766626140e-01,3.2778001385e-01
9.3500000000e+01,3.2891565113e-01,6.2495976074e-01,2.9861467713e-02,4.7774639889e-03,9.9032193229e-03,3.8501445277e-04,1.1974226511e-03,2.0832336528e+00,3.1248320176e-01,3.3156426201e-01
9.4000000000e+01,3.3202735708e-01,6.2167167567e-01,3.0063753250e-02,4.7229085472e-03,9.9463440861e-03,3.5598206736e-04,1.2119792981e-03,2.0846895543e+00,3.1662277690e-01,3.3461874736e-01
9.4500000000e+01,3.3656533572e-01,6.1778691971e-01,2.9674335866e-02,4.6092697048e-03,9.8493140155e-03,3.2224212694e-04,1.1925828584e-03,2.0767209666e+00,3.2219418880e-01,3.3910048481e-01
9.5000000000e+01,3.4320984220e-01,6.1062174231e-01,3.0208582164e-02,4.5904111410e-03,9.8622915243e-03,3.0005515903e-04,1.2070754937e-03,2.0838678470e+00,3.2984525361e-01,3.4569001352e-01
9.5500000000e+01,3.4756150398e-01,6.0613917404e-01,3.0565793209e-02,4.4837591588e-03,9.7568011954e-03,2.7727294622e-04,1.2156954775e-03,2.0837133053e+00,3.3526827513e-01,3.4997507014e-01
9.6000000000e+01,3.5303920562e-01,6.0089543139e-01,3.0411164605e-02,4.4367769924e-03,9.7338337233e-03,2.5638499160e-04,1.2272026790e-03,2.0826376029e+00,3.4183713249e-01,3.5538295458e-01
9.6500000000e+01,3.5867381614e-01,5.9529128669e-01,3.0377660436e-02,4.4144525098e-03,9.7604865850e-03,2.3754295630e-04,1.2447546780e-03,2.0840514698e+00,3.4856543977e-01,3.6094242115e-01
9.7000000000e+01,3.5997477626e-01,5.9403924361e-01,3.0472503226e-02,4.3387119316e-03,9.6830127031e-03,2.2261874859e-04,1.2691335238e-03,2.0828249125e+00,3.5103814076e-01,3.6215648157e-01
9.7500000000e+01,3.6449720475e-01,5.8958361291e-01,3.0533636441e-02,4.2713654422e-03,9.6010919269e-03,2.1515118814e-04,1.2979373372e-03,2.0831533822e+00,3.5669091634e-01,3.6659559691e-01
9.8000000000e+01,3.6736740662e-01,5.8692416813e-01,3.0479967098e-02,4.2329861572e-03,9.4736469113e-03,2.0760357403e-04,1.3142215041e-03,2.0808854926e+00,3.6070572635e-01,3.6937492513e-01
9.8500000000e+01,3.7392151766e-01,5.8092682387e-01,3.0259151724e-02,4.1103329279e-03,9.2633269527e-03,1.9921744647e-04,1.3196294194e-03,2.0756509778e+00,3.6839765553e-01,3.7584260489e-01
9.9000000000e+01,3.7696701474e-01,5.7847068190e-01,2.9976040612e-02,4.0103396763e-03,9.0597180861e-03,1.9430159135e-04,1.3219033857e-03,2.0686953712e+00,3.7262261018e-01,3.7879120200e-01
9.9500000000e+01,3.8189514649e-01,5.7360175650e-01,3.0060219763e-02,3.9374056719e-03,8.9661885124e-03,1.9493272868e-04,1.3443503397e-03,2.0690411711e+00,3.7870956983e-01,3.8362245310e-01
1.0000000000e+02,3.8274082931e-01,5.7272326301e-01,3.0155415615e-02,3.8601891484e-03,8.9568510815e-03,1.9720795592e-04,1.3662438784e-03,2.0712718874e+00,3.8075016812e-01,3.8436166175e-01

# METADATA: {"audit_maes": {"2": 0.002427526009102575, "3": 0.00022270471783419364}, "audit_mae_k_target": 1.4682072397557826e-05, "config_sha256": "85ed4115d72b", "provenance": "Hardened_JPCL_Resubmission_v1.3"}
