time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,ipr,qfi,entropy
1.1300000000e+02,5.8948033130e-03,1.5666982800e-02,8.3659445816e-01,1.3411556588e-01,3.3469471628e-03,3.0041952435e-03,1.3770474394e-03,1.5308651062e+00,1.3924093658e+00,2.9968737396e+03,4.4491927678e-02
1.1350000000e+02,5.8666868012e-03,1.5741091434e-02,8.3582883980e-01,1.3477309892e-01,3.4054903525e-03,2.9930272566e-03,1.3917654318e-03,1.5400922495e+00,1.3945477891e+00,3.0144136105e+03,4.4008068441e-02
1.1400000000e+02,5.8458050930e-03,1.5795169130e-02,8.3510859112e-01,1.3538812785e-01,3.4769671285e-03,2.9759070636e-03,1.4094326077e-03,1.5496200155e+00,1.3965643742e+00,3.0264451695e+03,4.3492139867e-02
1.1450000000e+02,5.8452019996e-03,1.5863797703e-02,8.3439203551e-01,1.3593631119e-01,3.5575201978e-03,2.9605080634e-03,1.4446253383e-03,1.5597914282e+00,1.3986051473e+00,3.0353624085e+03,4.3262975691e-02
1.1500000000e+02,5.8356350881e-03,1.5925904548e-02,8.3316683125e-01,1.3698836867e-01,3.6425217843e-03,2.9506168547e-03,1.4901218055e-03,1.5717977783e+00,1.4020434339e+00,3.0514170738e+03,4.2814278032e-02
1.1550000000e+02,5.8138933407e-03,1.5955642289e-02,8.3244002087e-01,1.3758302193e-01,3.7332034527e-03,2.9346036939e-03,1.5396144186e-03,1.5820828046e+00,1.4041023786e+00,3.0577882183e+03,4.2387357757e-02
1.1600000000e+02,5.7820822718e-03,1.5998321358e-02,8.3182164517e-01,1.3805854159e-01,3.8269767303e-03,2.9182073521e-03,1.5942255323e-03,1.5915994473e+00,1.4058716381e+00,3.0644005474e+03,4.2192212130e-02
1.1650000000e+02,5.7517195480e-03,1.6001841031e-02,8.3111281395e-01,1.3866358351e-01,3.9210262744e-03,2.8963244829e-03,1.6526912051e-03,1.6009798715e+00,1.4078722182e+00,3.0671919826e+03,4.1836642831e-02
1.1700000000e+02,5.7346282936e-03,1.6029380271e-02,8.3043004644e-01,1.3919006321e-01,4.0137916019e-03,2.8804192774e-03,1.7216709120e-03,1.6111248405e+00,1.4098304831e+00,3.0741206638e+03,4.1157746779e-02
1.1750000000e+02,5.7179216393e-03,1.6103385129e-02,8.2957331622e-01,1.3980013942e-01,4.1368228629e-03,2.8667402344e-03,1.8016744960e-03,1.6224263552e+00,1.4123165585e+00,3.0882960868e+03,4.0719815778e-02
1.1800000000e+02,5.6890568872e-03,1.6126101883e-02,8.2864935735e-01,1.4055858445e-01,4.2457285679e-03,2.8527885798e-03,1.8783822822e-03,1.6332179844e+00,1.4149503433e+00,3.1022824500e+03,3.9797698004e-02
1.1850000000e+02,5.6751343970e-03,1.6213838778e-02,8.2764304486e-01,1.4131049143e-01,4.3557580498e-03,2.8332051774e-03,1.9685273110e-03,1.6446938895e+00,1.4178612386e+00,3.1229707984e+03,3.9245458066e-02
1.1900000000e+02,5.6356510993e-03,1.6252302290e-02,8.2714894728e-01,1.4162139189e-01,4.4668918834e-03,2.8197200511e-03,2.0550955033e-03,1.6538580392e+00,1.4193254864e+00,3.1268200902e+03,3.8458123283e-02
1.1950000000e+02,5.6049065455e-03,1.6290171200e-02,8.2619809363e-01,1.4236016931e-01,4.5873986878e-03,2.8045194446e-03,2.1547411802e-03,1.6642053831e+00,1.4220704440e+00,3.1407827124e+03,3.8107958198e-02
1.2000000000e+02,5.5884524695e-03,1.6291154761e-02,8.2533045363e-01,1.4302714943e-01,4.7205987874e-03,2.7827706540e-03,2.2594202728e-03,1.6746322936e+00,1.4245848530e+00,3.1558749742e+03,3.7288801468e-02
1.2050000000e+02,5.5882665435e-03,1.6380519181e-02,8.2416389940e-01,1.4385345261e-01,4.8633100972e-03,2.7770775285e-03,2.3734746343e-03,1.6872634181e+00,1.4280073731e+00,3.1849447234e+03,3.6497610876e-02
1.2100000000e+02,5.5673374863e-03,1.6377418308e-02,8.2325474126e-01,1.4457890983e-01,4.9886488351e-03,2.7519862383e-03,2.4809580426e-03,1.6966893987e+00,1.4306371451e+00,3.1940687626e+03,3.6230519875e-02
1.2150000000e+02,5.5564482226e-03,1.6397514103e-02,8.2208624789e-01,1.4548683168e-01,5.1287687477e-03,2.7400488699e-03,2.6041404879e-03,1.7077919260e+00,1.4340360001e+00,3.2300999723e+03,3.5891802199e-02
1.2200000000e+02,5.5608996726e-03,1.6481205417e-02,8.2073156204e-01,1.4647869697e-01,5.2866829103e-03,2.7241336354e-03,2.7368193588e-03,1.7204335490e+00,1.4380177271e+00,3.2622733228e+03,3.5424133447e-02
1.2250000000e+02,5.5533158956e-03,1.6522522548e-02,8.1968500463e-01,1.4724134024e-01,5.4325765588e-03,2.7070867129e-03,2.8581534119e-03,1.7308616765e+00,1.4411041713e+00,3.2675030907e+03,3.5197156824e-02
1.2300000000e+02,5.5602129958e-03,1.6545943041e-02,8.1849417862e-01,1.4812228391e-01,5.5883469887e-03,2.6908907823e-03,2.9981436663e-03,1.7421410989e+00,1.4446168394e+00,3.2855410908e+03,3.5013716178e-02
1.2350000000e+02,5.5333608000e-03,1.6574651463e-02,8.1743577010e-01,1.4892535090e-01,5.7270234379e-03,2.6769497313e-03,3.1268935642e-03,1.7519971365e+00,1.4477330485e+00,3.3096503825e+03,3.4424983930e-02
1.2400000000e+02,5.5163678347e-03,1.6555623643e-02,8.1676185485e-01,1.4938766276e-01,5.8676041124e-03,2.6538456546e-03,3.2570411409e-03,1.7603511227e+00,1.4497518888e+00,3.3119013287e+03,3.3880870227e-02
1.2450000000e+02,5.5115541170e-03,1.6555614710e-02,8.1599456192e-01,1.4988464825e-01,6.0255094506e-03,2.6289534488e-03,3.3991581029e-03,1.7692300614e+00,1.4520705541e+00,3.3231799260e+03,3.3724486607e-02
1.2500000000e+02,5.5043619885e-03,1.6602347230e-02,8.1477690362e-01,1.5077563013e-01,6.1848010393e-03,2.6084833327e-03,3.5474726533e-03,1.7798592523e+00,1.4556924984e+00,3.3450784132e+03,3.3427271900e-02
1.2550000000e+02,5.5014510431e-03,1.6603221171e-02,8.1381703039e-01,1.5144311988e-01,6.3448857379e-03,2.5934554244e-03,3.6968363546e-03,1.7895722791e+00,1.4585769387e+00,3.3645584568e+03,3.3121812086e-02
1.2600000000e+02,5.5022949484e-03,1.6629794992e-02,8.1296264701e-01,1.5196854312e-01,6.5141311380e-03,2.5735561948e-03,3.8490325969e-03,1.7990434892e+00,1.4611906286e+00,3.3834665025e+03,3.2760992941e-02
1.2650000000e+02,5.5010524279e-03,1.6620217387e-02,8.1201438592e-01,1.5262151846e-01,6.6785995521e-03,2.5561224103e-03,4.0081038474e-03,1.8086459860e+00,1.4640551339e+00,3.3945421846e+03,3.2221356751e-02
1.2700000000e+02,5.4928692605e-03,1.6614821892e-02,8.1116421341e-01,1.5321019856e-01,6.8298542520e-03,2.5255350772e-03,4.1625075493e-03,1.8167618561e+00,1.4666254958e+00,3.4007384369e+03,3.1968213577e-02
1.2750000000e+02,5.4786253505e-03,1.6622283317e-02,8.1036488319e-01,1.5372371564e-01,6.9802338385e-03,2.5055221275e-03,4.3247365343e-03,1.8252492948e+00,1.4690711062e+00,3.4043510153e+03,3.1544055526e-02
1.2800000000e+02,5.4830452190e-03,1.6625094989e-02,8.0932247750e-01,1.5445538994e-01,7.1408575874e-03,2.4837309495e-03,4.4894038095e-03,1.8343921027e+00,1.4722269253e+00,3.4195790918e+03,3.1299072637e-02
1.2850000000e+02,5.4921684344e-03,1.6617876231e-02,8.0824087577e-01,1.5521850491e-01,7.3139082074e-03,2.4608497060e-03,4.6558167470e-03,1.8433592212e+00,1.4755059210e+00,3.4333455159e+03,3.1410290864e-02
1.2900000000e+02,5.4898281100e-03,1.6609713085e-02,8.0770286786e-01,1.5547613805e-01,7.4713232035e-03,2.4408853774e-03,4.8092443139e-03,1.8506200557e+00,1.4772190361e+00,3.4359756545e+03,3.0973065400e-02
1.2950000000e+02,5.5009398168e-03,1.6600636181e-02,8.0680314576e-01,1.5604454532e-01,7.6435710071e-03,2.4233992592e-03,4.9837626475e-03,1.8594463378e+00,1.4799988679e+00,3.4460813372e+03,3.0619917259e-02
1.3000000000e+02,5.5004743681e-03,1.6568864772e-02,8.0557755121e-01,1.5699314683e-01,7.8053707883e-03,2.4015574041e-03,5.1530346210e-03,1.8680045759e+00,1.4836793783e+00,3.4566261549e+03,3.0510866080e-02
1.3050000000e+02,5.4851514650e-03,1.6505632626e-02,8.0453131347e-01,1.5781088866e-01,7.9638745662e-03,2.3802698090e-03,5.3228693979e-03,1.8755300062e+00,1.4868233500e+00,3.4658144427e+03,3.0186545101e-02
1.3100000000e+02,5.4804656094e-03,1.6457718493e-02,8.0367421973e-01,1.5841098215e-01,8.1299345440e-03,2.3534432546e-03,5.4932362177e-03,1.8828416445e+00,1.4894495003e+00,3.4778833930e+03,2.9839719751e-02
1.3150000000e+02,5.4696882331e-03,1.6454223831e-02,8.0284133928e-01,1.5893645979e-01,8.3095259834e-03,2.3334853445e-03,5.6552775412e-03,1.8904409907e+00,1.4920426037e+00,3.4922913081e+03,2.9513268603e-02
1.3200000000e+02,5.4629900646e-03,1.6436872841e-02,8.0205594354e-01,1.5941355670e-01,8.4960628839e-03,2.3114461918e-03,5.8231277792e-03,1.8976373449e+00,1.4945050002e+00,3.5073802447e+03,2.9416928026e-02
1.3250000000e+02,5.4543918846e-03,1.6397826186e-02,8.0128286592e-01,1.5992541102e-01,8.6612565648e-03,2.2862045445e-03,5.9920438754e-03,1.9042252707e+00,1.4969047988e+00,3.5236008143e+03,2.9168295375e-02
1.3300000000e+02,5.4593980979e-03,1.6354211694e-02,8.0026786996e-01,1.6069082125e-01,8.8106478760e-03,2.2638505502e-03,6.1532005752e-03,1.9112697539e+00,1.4999968123e+00,3.5243177005e+03,2.8866371583e-02
1.3350000000e+02,5.4570317678e-03,1.6342699471e-02,7.9913555130e-01,1.6151377320e-01,8.9859477141e-03,2.2381423506e-03,6.3268542008e-03,1.9192499018e+00,1.5034723214e+00,3.5324018430e+03,2.8536624129e-02
1.3400000000e+02,5.4546535086e-03,1.6337594918e-02,7.9804590681e-01,1.6231927759e-01,9.1446742658e-03,2.2112656376e-03,6.4866272699e-03,1.9263593198e+00,1.5068136336e+00,3.5462658989e+03,2.8351688997e-02
1.3450000000e+02,5.4539216685e-03,1.6331750948e-02,7.9719005096e-01,1.6286446605e-01,9.3189715128e-03,2.1869861166e-03,6.6538527425e-03,1.9335940201e+00,1.5095041789e+00,3.5619324132e+03,2.7838479540e-02
1.3500000000e+02,5.4761324592e-03,1.6318054635e-02,7.9633757145e-01,1.6333558143e-01,9.5234060989e-03,2.1710364347e-03,6.8382174955e-03,1.9418089908e+00,1.5122405056e+00,3.5785006252e+03,2.7584040005e-02
1.3550000000e+02,5.4961536798e-03,1.6313724814e-02,7.9502630668e-01,1.6426193536e-01,9.7176902246e-03,2.1535206671e-03,7.0306685745e-03,1.9505761556e+00,1.5163148078e+00,3.6067976681e+03,2.7976719728e-02
1.3600000000e+02,5.5012699024e-03,1.6268338051e-02,7.9421173627e-01,1.6478522777e-01,9.9031840124e-03,2.1280624992e-03,7.2021814931e-03,1.9572283883e+00,1.5188892502e+00,3.6179694737e+03,2.7675386471e-02
1.3650000000e+02,5.5022467548e-03,1.6265136121e-02,7.9326599546e-01,1.6540862447e-01,1.0080097340e-02,2.1049182237e-03,7.3729816330e-03,1.9640573885e+00,1.5218703841e+00,3.6316673256e+03,2.7600777920e-02
1.3700000000e+02,5.5011359486e-03,1.6193957505e-02,7.9284436026e-01,1.6559593044e-01,1.0254101130e-02,2.0774922433e-03,7.5330224760e-03,1.9688465599e+00,1.5232689055e+00,3.6377582411e+03,2.7293924695e-02
1.3750000000e+02,5.5036524680e-03,1.6198617627e-02,7.9183647980e-01,1.6627325398e-01,1.0439123031e-02,2.0589240859e-03,7.6899490055e-03,1.9760184802e+00,1.5264452653e+00,3.6484147600e+03,2.7073007283e-02
1.3800000000e+02,5.5103144881e-03,1.6149081796e-02,7.9110911385e-01,1.6674754697e-01,1.0606267033e-02,2.0371871374e-03,7.8404887240e-03,1.9813153227e+00,1.5287536070e+00,3.6635521835e+03,2.7107978101e-02
1.3850000000e+02,5.5031642184e-03,1.6118572066e-02,7.9047853028e-01,1.6712837964e-01,1.0765224843e-02,2.0142217000e-03,7.9919072569e-03,1.9863156848e+00,1.5307791162e+00,3.6655634770e+03,2.6877642886e-02
1.3900000000e+02,5.4996198011e-03,1.6090333331e-02,7.8979210977e-01,1.6752037208e-01,1.0949413502e-02,1.9959019686e-03,8.1522495498e-03,1.9920774838e+00,1.5330037414e+00,3.6685919882e+03,2.6817441338e-02
1.3950000000e+02,5.4875903297e-03,1.6018603157e-02,7.8917208706e-01,1.6796800036e-01,1.1104062736e-02,1.9699657187e-03,8.2796906323e-03,1.9958925524e+00,1.5349470394e+00,3.6761847111e+03,2.6835400575e-02
1.4000000000e+02,5.4825257990e-03,1.5951041996e-02,7.8862097356e-01,1.6831864027e-01,1.1261809934e-02,1.9453738759e-03,8.4196345581e-03,1.9999896383e+00,1.5367115750e+00,3.6830942270e+03,2.6596278826e-02
1.4050000000e+02,5.4821760394e-03,1.5939731952e-02,7.8714715933e-01,1.6950489862e-01,1.1411385140e-02,1.9249518763e-03,8.5896970404e-03,2.0069170446e+00,1.5412490689e+00,3.7007043580e+03,2.6757268413e-02
1.4100000000e+02,5.4884078366e-03,1.5928928188e-02,7.8604087496e-01,1.7031633204e-01,1.1570897237e-02,1.9056092577e-03,8.7489504891e-03,2.0132640411e+00,1.5447216427e+00,3.7188823839e+03,2.6642956740e-02
1.4150000000e+02,5.4985175772e-03,1.5922978414e-02,7.8492895747e-01,1.7108250408e-01,1.1771465610e-02,1.8883160677e-03,8.9072607854e-03,2.0202297807e+00,1.5482561910e+00,3.7240021482e+03,2.6510617683e-02
1.4200000000e+02,5.5083798763e-03,1.5873372050e-02,7.8386262081e-01,1.7187056616e-01,1.1940066112e-02,1.8698982496e-03,9.0750967403e-03,2.0263111974e+00,1.5516124684e+00,3.7376464027e+03,2.6531216313e-02
1.4250000000e+02,5.5194190112e-03,1.5880331952e-02,7.8241120204e-01,1.7296025251e-01,1.2134349086e-02,1.8540777149e-03,9.2403676861e-03,2.0340498425e+00,1.5561749963e+00,3.7559434908e+03,2.6655480590e-02
1.4300000000e+02,5.5178470265e-03,1.5846904619e-02,7.8144849870e-01,1.7362105793e-01,1.2327159349e-02,1.8357985171e-03,9.4027338639e-03,2.0398011032e+00,1.5592564073e+00,3.7627331309e+03,2.6771542815e-02
1.4350000000e+02,5.5275826321e-03,1.5840539313e-02,7.8043632369e-01,1.7430832949e-01,1.2514652851e-02,1.8206783480e-03,9.5518936744e-03,2.0463304806e+00,1.5625075782e+00,3.7771537076e+03,2.6384712648e-02
1.4400000000e+02,5.5331270393e-03,1.5805094587e-02,7.7991207812e-01,1.7457448153e-01,1.2657883527e-02,1.8014879638e-03,9.7158472369e-03,2.0505891151e+00,1.5642662013e+00,3.7924457569e+03,2.6279904696e-02
1.4450000000e+02,5.5258130373e-03,1.5745725536e-02,7.7908784464e-01,1.7519773164e-01,1.2793615691e-02,1.7842784161e-03,9.8649910354e-03,2.0548380741e+00,1.5668706986e+00,3.7981927655e+03,2.6210382501e-02
1.4500000000e+02,5.5253889799e-03,1.5702514374e-02,7.7846588758e-01,1.7561704919e-01,1.2942997434e-02,1.7628183513e-03,9.9833440902e-03,2.0585175853e+00,1.5688787648e+00,3.8123272832e+03,2.6127000090e-02
1.4550000000e+02,5.5324210862e-03,1.5690059283e-02,7.7766984385e-01,1.7615050738e-01,1.3075794527e-02,1.7469222462e-03,1.0134451629e-02,2.0635483749e+00,1.5714550639e+00,3.8288374117e+03,2.5815382370e-02
1.4600000000e+02,5.5318462153e-03,1.5672264504e-02,7.7656855157e-01,1.7702636635e-01,1.3199509062e-02,1.7268925649e-03,1.0274569733e-02,2.0684359219e+00,1.5749121612e+00,3.8489191936e+03,2.5907252815e-02
1.4650000000e+02,5.5246837488e-03,1.5616184350e-02,7.7634936694e-01,1.7708660483e-01,1.3332748351e-02,1.7044462496e-03,1.0385965531e-02,2.0706444285e+00,1.5756941535e+00,3.8572147986e+03,2.5661002809e-02
1.4700000000e+02,5.5278760934e-03,1.5601886841e-02,7.7490932168e-01,1.7821469383e-01,1.3512664442e-02,1.6925265308e-03,1.0541030586e-02,2.0771159714e+00,1.5802394713e+00,3.8782688083e+03,2.5984486322e-02
1.4750000000e+02,5.5237811150e-03,1.5558356985e-02,7.7423301645e-01,1.7868097092e-01,1.3634354758e-02,1.6757351375e-03,1.0693784639e-02,2.0809011258e+00,1.5824304932e+00,3.8888190669e+03,2.5823715482e-02
1.4800000000e+02,5.5285620970e-03,1.5540998950e-02,7.7359405230e-01,1.7907913564e-01,1.3792881701e-02,1.6572770107e-03,1.0807092298e-02,2.0846369747e+00,1.5845375361e+00,3.9042741262e+03,2.5930189275e-02
1.4850000000e+02,5.5185950673e-03,1.5459792599e-02,7.7322068843e-01,1.7934842810e-01,1.3910252973e-02,1.6403048936e-03,1.0901937933e-02,2.0866013254e+00,1.5857395338e+00,3.9045371356e+03,2.5568268606e-02
1.4900000000e+02,5.5234079932e-03,1.5449233648e-02,7.7253508082e-01,1.7977875602e-01,1.4077056189e-02,1.6277815768e-03,1.1008683761e-02,2.0909276943e+00,1.5880022155e+00,3.9041381820e+03,2.5398782931e-02
1.4950000000e+02,5.5359581193e-03,1.5423413636e-02,7.7139619682e-01,1.8062718565e-01,1.4237884398e-02,1.6154962106e-03,1.1163865166e-02,2.0966188317e+00,1.5916552438e+00,3.9144846889e+03,2.5526655637e-02
1.5000000000e+02,5.5347771923e-03,1.5392896686e-02,7.7031660844e-01,1.8146920996e-01,1.4384146956e-02,1.5975419865e-03,1.1304818777e-02,2.1011269613e+00,1.5950907415e+00,3.9350293813e+03,2.5708628802e-02
1.5050000000e+02,5.5398012781e-03,1.5393090284e-02,7.6873074886e-01,1.8275184582e-01,1.4557516355e-02,1.5883487803e-03,1.1438648620e-02,2.1078328821e+00,1.6001072076e+00,3.9629490355e+03,2.5642685329e-02
1.5100000000e+02,5.5393367828e-03,1.5381629613e-02,7.6773711046e-01,1.8347284609e-01,1.4717674980e-02,1.5770840380e-03,1.1574318039e-02,2.1127601596e+00,1.6033274900e+00,3.9698124535e+03,2.5678366666e-02
1.5150000000e+02,5.5285522610e-03,1.5327960612e-02,7.6711880268e-01,1.8394876292e-01,1.4823232874e-02,1.5618172542e-03,1.1690871393e-02,2.1152340946e+00,1.6053096965e+00,3.9770667797e+03,2.5697608667e-02
1.5200000000e+02,5.5353219575e-03,1.5323288406e-02,7.6610798832e-01,1.8468417829e-01,1.4978477598e-02,1.5520608213e-03,1.1818684610e-02,2.1203563536e+00,1.6085922416e+00,3.9875781782e+03,2.5648364788e-02
1.5250000000e+02,5.5435010288e-03,1.5314917137e-02,7.6468258061e-01,1.8580893233e-01,1.5133762289e-02,1.5387547987e-03,1.1977551809e-02,2.1263972719e+00,1.6131515841e+00,4.0010092420e+03,2.5770515516e-02
1.5300000000e+02,5.5616063198e-03,1.5296277455e-02,7.6407659890e-01,1.8620045317e-01,1.5239106647e-02,1.5280890283e-03,1.2097868485e-02,2.1300508132e+00,1.6151710062e+00,4.0143532639e+03,2.5597554529e-02
1.5350000000e+02,5.5648071090e-03,1.5261692080e-02,7.6329866752e-01,1.8675441751e-01,1.5377833700e-02,1.5159640665e-03,1.2226618011e-02,2.1340242153e+00,1.6177192786e+00,4.0096379537e+03,2.5448822639e-02
1.5400000000e+02,5.5619835282e-03,1.5186098991e-02,7.6299335543e-01,1.8696887692e-01,1.5472793658e-02,1.5010943695e-03,1.2315797100e-02,2.1351515161e+00,1.6187224963e+00,4.0026871508e+03,2.5625353303e-02
1.5450000000e+02,5.5580598113e-03,1.5160606402e-02,7.6201400663e-01,1.8775166816e-01,1.5602280173e-02,1.4860581052e-03,1.2427320712e-02,2.1385428870e+00,1.6218578456e+00,4.0173564800e+03,2.6156850966e-02
1.5500000000e+02,5.5612596612e-03,1.5165555521e-02,7.6107067613e-01,1.8848195928e-01,1.5721449617e-02,1.4753491508e-03,1.2523750634e-02,2.1426476200e+00,1.6249035851e+00,4.0195151607e+03,2.6063949275e-02
1.5550000000e+02,5.5587287085e-03,1.5120499187e-02,7.6027846549e-01,1.8911468962e-01,1.5829070170e-02,1.4650814052e-03,1.2633465418e-02,2.1456374285e+00,1.6274464277e+00,4.0311287342e+03,2.6313631550e-02
1.5600000000e+02,5.5631181783e-03,1.5125099806e-02,7.5922947170e-01,1.8988709223e-01,1.5995507534e-02,1.4588838071e-03,1.2740826738e-02,2.1506074914e+00,1.6308783229e+00,4.0259024822e+03,2.6327558608e-02
1.5650000000e+02,5.5682827330e-03,1.5085598956e-02,7.5788378820e-01,1.9097221273e-01,1.6157697563e-02,1.4539710233e-03,1.2878448801e-02,2.1559834202e+00,1.6352003879e+00,4.0322077051e+03,2.6466299789e-02
1.5700000000e+02,5.5725987020e-03,1.5010422777e-02,7.5668480888e-01,1.9201450126e-01,1.6297780331e-02,1.4447441683e-03,1.2975143876e-02,2.1598346772e+00,1.6389845062e+00,4.0353427656e+03,2.6681225991e-02
1.5750000000e+02,5.5633681887e-03,1.4974064710e-02,7.5563867901e-01,1.9286402279e-01,1.6435561356e-02,1.4360321053e-03,1.3088271838e-02,2.1638224938e+00,1.6423462264e+00,4.0415191296e+03,2.6638239124e-02
1.5800000000e+02,5.5733627359e-03,1.4940264382e-02,7.5459528599e-01,1.9369576037e-01,1.6578906382e-02,1.4294900908e-03,1.3186930049e-02,2.1680661427e+00,1.6457189525e+00,4.0453536778e+03,2.6528527951e-02
1.5850000000e+02,5.5917270334e-03,1.4909234091e-02,7.5347947998e-01,1.9455977922e-01,1.6722133306e-02,1.4228351286e-03,1.3314811247e-02,2.1725319086e+00,1.6493557829e+00,4.0497722523e+03,2.6939537031e-02
1.5900000000e+02,5.6016843046e-03,1.4906351669e-02,7.5270181264e-01,1.9513520853e-01,1.6850696536e-02,1.4175792365e-03,1.3386667080e-02,2.1757941733e+00,1.6519191450e+00,4.0514437336e+03,2.7318074139e-02
1.5950000000e+02,5.6247277290e-03,1.4924579178e-02,7.5113537563e-01,1.9640979409e-01,1.7012670464e-02,1.4118225451e-03,1.3481030367e-02,2.1815769174e+00,1.6569769341e+00,4.0752882409e+03,2.7850534283e-02
1.6000000000e+02,5.6522818518e-03,1.4929825340e-02,7.5009292209e-01,1.9712928063e-01,1.7161466765e-02,1.4060173640e-03,1.3628205962e-02,2.1869609349e+00,1.6604774753e+00,4.0960426431e+03,2.7883768944e-02
1.6050000000e+02,5.6724956725e-03,1.4963098652e-02,7.4888917298e-01,1.9798429108e-01,1.7310923716e-02,1.4040396550e-03,1.3775978245e-02,2.1927786359e+00,1.6645020887e+00,4.1042869069e+03,2.8247577019e-02
1.6100000000e+02,5.6828449063e-03,1.4934703099e-02,7.4775565752e-01,1.9886345334e-01,1.7473659772e-02,1.3969036343e-03,1.3892777733e-02,2.1971903407e+00,1.6682213770e+00,4.1139680145e+03,2.8633669582e-02
1.6150000000e+02,5.6868978216e-03,1.4911623460e-02,7.4670113968e-01,1.9973727694e-01,1.7601660173e-02,1.3875093704e-03,1.3973892546e-02,2.2008173167e+00,1.6716278284e+00,4.1245587821e+03,2.8499242506e-02
1.6200000000e+02,5.7020392245e-03,1.4907559454e-02,7.4555296905e-01,2.0066868782e-01,1.7698048050e-02,1.3804526019e-03,1.4090243797e-02,2.2054258201e+00,1.6753630237e+00,4.1404653346e+03,2.8078551883e-02
1.6250000000e+02,5.7132354729e-03,1.4938603113e-02,7.4455474363e-01,2.0134404469e-01,1.7830453156e-02,1.3788092213e-03,1.4240110718e-02,2.2104727464e+00,1.6787548193e+00,4.1513880838e+03,2.8422703435e-02
1.6300000000e+02,5.7183351445e-03,1.4918556168e-02,7.4341253376e-01,2.0227104599e-01,1.7988465235e-02,1.3777780432e-03,1.4313285652e-02,2.2148647364e+00,1.6824780701e+00,4.1622037533e+03,2.8252828933e-02
1.6350000000e+02,5.7125042526e-03,1.4899591089e-02,7.4282746194e-01,2.0269980634e-01,1.8074175835e-02,1.3705003153e-03,1.4415960226e-02,2.2170491783e+00,1.6844350584e+00,4.1668549508e+03,2.8510942107e-02
1.6400000000e+02,5.7041770293e-03,1.4859758507e-02,7.4185247164e-01,2.0354194166e-01,1.8173505563e-02,1.3658696429e-03,1.4502275962e-02,2.2198668121e+00,1.6875637128e+00,4.1673376439e+03,2.8563424193e-02
1.6450000000e+02,5.7054480353e-03,1.4824034481e-02,7.4097231603e-01,2.0427005055e-01,1.8292809245e-02,1.3607978744e-03,1.4574543787e-02,2.2229073013e+00,1.6904243789e+00,4.1636015465e+03,2.8541412217e-02
1.6500000000e+02,5.7160745615e-03,1.4803998505e-02,7.3949581738e-01,2.0553219186e-01,1.8428067761e-02,1.3560076399e-03,1.4667842293e-02,2.2277613491e+00,1.6951854618e+00,4.1742095114e+03,2.8600605037e-02
1.6550000000e+02,5.7077742085e-03,1.4796055592e-02,7.3836709991e-01,2.0645576516e-01,1.8571238607e-02,1.3513844600e-03,1.4750682066e-02,2.2319130519e+00,1.6988723053e+00,4.1883036940e+03,2.8261167584e-02
1.6600000000e+02,5.7038951573e-03,1.4812604928e-02,7.3726038803e-01,2.0728268790e-01,1.8726998238e-02,1.3477498801e-03,1.4865675868e-02,2.2365748544e+00,1.7025784578e+00,4.1967206566e+03,2.8140194383e-02
1.6650000000e+02,5.7042465803e-03,1.4800038400e-02,7.3630402590e-01,2.0805060750e-01,1.8820068771e-02,1.3486075731e-03,1.4972405280e-02,2.2397564480e+00,1.7057265537e+00,4.2030619055e+03,2.8740096705e-02
1.6700000000e+02,5.7065324351e-03,1.4792871927e-02,7.3562797405e-01,2.0855236306e-01,1.8947929566e-02,1.3480574516e-03,1.5024271507e-02,2.2429095495e+00,1.7079986164e+00,4.2058558101e+03,2.8301623203e-02
1.6750000000e+02,5.7135062900e-03,1.4815563889e-02,7.3431502059e-01,2.0965399554e-01,1.9045534578e-02,1.3463184761e-03,1.5110060632e-02,2.2472883925e+00,1.7122749615e+00,4.2161113813e+03,2.8362526525e-02
1.6800000000e+02,5.7349609386e-03,1.4815622027e-02,7.3324980402e-01,2.1045476942e-01,1.9172532034e-02,1.3423540870e-03,1.5229957477e-02,2.2517745363e+00,1.7158538567e+00,4.2147045500e+03,2.8627342153e-02
1.6850000000e+02,5.7288918299e-03,1.4784362489e-02,7.3211798298e-01,2.1142554417e-01,1.9302665521e-02,1.3440681923e-03,1.5296484821e-02,2.2552186960e+00,1.7195210728e+00,4.2163210676e+03,2.8800467232e-02
1.6900000000e+02,5.7224877296e-03,1.4760582503e-02,7.3098531934e-01,2.1238242896e-01,1.9410069390e-02,1.3418368421e-03,1.5397275239e-02,2.2586552070e+00,1.7232107180e+00,4.2244530375e+03,2.9000572362e-02
1.6950000000e+02,5.7148584529e-03,1.4771044593e-02,7.3011558815e-01,2.1307538114e-01,1.9500774309e-02,1.3405789916e-03,1.5481774362e-02,2.2616131903e+00,1.7260946791e+00,4.2314304945e+03,2.9278647551e-02
1.7000000000e+02,5.6947206572e-03,1.4728225469e-02,7.2971628343e-01,2.1343332219e-01,1.9540531728e-02,1.3340086313e-03,1.5552907892e-02,2.2623765607e+00,1.7273708166e+00,4.2256241366e+03,2.9070633814e-02
1.7050000000e+02,5.6922080619e-03,1.4757197015e-02,7.2883205199e-01,2.1406681907e-01,1.9656705359e-02,1.3325400237e-03,1.5662478480e-02,2.2661295804e+00,1.7303899670e+00,4.2279126302e+03,2.9423614737e-02
