time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,6.9805602423e-03,2.9407165907e-02,1.7656062631e-02,1.9061966393e-01,5.4489236254e-02,1.3488642020e-01,5.6596089083e-01,3.7415630636e+00
5.0000000000e-01,6.9394505220e-03,2.9206422726e-02,1.7739016728e-02,1.9004095481e-01,5.4248727794e-02,1.3475878861e-01,5.6706663882e-01,3.7363159506e+00
1.0000000000e+00,6.9318767807e-03,2.9167913794e-02,1.7721633258e-02,1.8970207348e-01,5.4259637424e-02,1.3375487813e-01,5.6846198713e-01,3.7315834992e+00
1.5000000000e+00,6.8808010345e-03,2.9226395107e-02,1.7668068273e-02,1.9024301681e-01,5.4011819723e-02,1.3363334595e-01,5.6833655310e-01,3.7291175861e+00
2.0000000000e+00,6.8641336365e-03,2.9220839942e-02,1.7768493725e-02,1.8828727439e-01,5.3808088575e-02,1.3383812573e-01,5.7021304400e-01,3.7249629150e+00
2.5000000000e+00,6.8272179761e-03,2.9087511071e-02,1.7630082203e-02,1.8690610480e-01,5.3762251341e-02,1.3345966164e-01,5.7232717097e-01,3.7161501478e+00
3.0000000000e+00,6.7512366497e-03,2.8821558421e-02,1.7593693335e-02,1.8681699210e-01,5.3638775396e-02,1.3245674641e-01,5.7392099769e-01,3.7070006525e+00
3.5000000000e+00,6.7253782202e-03,2.8668266474e-02,1.7435551414e-02,1.8595394166e-01,5.3369204384e-02,1.3219264209e-01,5.7565501576e-01,3.6977856783e+00
4.0000000000e+00,6.7246413669e-03,2.8565083414e-02,1.7523285586e-02,1.8484879296e-01,5.4054386574e-02,1.3126753189e-01,5.7701627821e-01,3.6970408220e+00
4.5000000000e+00,6.6815721314e-03,2.8400361744e-02,1.7478233369e-02,1.8486975301e-01,5.3514055153e-02,1.3139577643e-01,5.7766024817e-01,3.6905189484e+00
5.0000000000e+00,6.6901273558e-03,2.8417392635e-02,1.7369908822e-02,1.8468376412e-01,5.3749278291e-02,1.3058018636e-01,5.7850934242e-01,3.6878990584e+00
5.5000000000e+00,6.6965523093e-03,2.8484185379e-02,1.7337816109e-02,1.8430960670e-01,5.3504496076e-02,1.2988525399e-01,5.7978208944e-01,3.6833707476e+00
6.0000000000e+00,6.6896920092e-03,2.8453082590e-02,1.7382172356e-02,1.8485196050e-01,5.3542652033e-02,1.3068567718e-01,5.7839476334e-01,3.6872218572e+00
6.5000000000e+00,6.6232737334e-03,2.8379651072e-02,1.7398159051e-02,1.8504072446e-01,5.3400377168e-02,1.3056460432e-01,5.7859321019e-01,3.6841483979e+00
7.0000000000e+00,6.5884768870e-03,2.8246115619e-02,1.7385930527e-02,1.8465090541e-01,5.3533613616e-02,1.3070586418e-01,5.7888909376e-01,3.6817506934e+00
7.5000000000e+00,6.6058705762e-03,2.8276192214e-02,1.7383849361e-02,1.8363267990e-01,5.3131808448e-02,1.3019808132e-01,5.8077151817e-01,3.6756333005e+00
8.0000000000e+00,6.6153570187e-03,2.8231680456e-02,1.7580306240e-02,1.8365862096e-01,5.3398419899e-02,1.3030646567e-01,5.8020914976e-01,3.6798711141e+00
8.5000000000e+00,6.5800431277e-03,2.8230023942e-02,1.7474831635e-02,1.8286668209e-01,5.2878133416e-02,1.3023640996e-01,5.8173387583e-01,3.6716277113e+00
9.0000000000e+00,6.5858736469e-03,2.8215939475e-02,1.7505883335e-02,1.8316928342e-01,5.2760039666e-02,1.3046288374e-01,5.8130009672e-01,3.6717287863e+00
9.5000000000e+00,6.5542560810e-03,2.8239967262e-02,1.7508558211e-02,1.8290702039e-01,5.3156872966e-02,1.3005718202e-01,5.8157614307e-01,3.6718055680e+00
1.0000000000e+01,6.5302830811e-03,2.8101998810e-02,1.7457497420e-02,1.8309832950e-01,5.2909514400e-02,1.2997404200e-01,5.8192833479e-01,3.6668345819e+00
1.0500000000e+01,6.4860088474e-03,2.8060729032e-02,1.7307589143e-02,1.8257312293e-01,5.2994099605e-02,1.2963448381e-01,5.8294396663e-01,3.6614677950e+00
