time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,3.7806362608e-08,3.7525974653e-03,3.5098932029e-01,5.2939634568e-01,5.6285165795e-02,1.0929796027e-03,5.8483553366e-02,2.5858406530e+00
5.0000000000e-01,2.0128880083e-07,3.7097039334e-03,3.5248537921e-01,5.2793166716e-01,5.6004429148e-02,1.0936559121e-03,5.8774963349e-02,2.5863118143e+00
1.0000000000e+00,6.8571728481e-07,3.7221029506e-03,3.5058524983e-01,5.2986907720e-01,5.5753991243e-02,1.0815764444e-03,5.8987316620e-02,2.5858618511e+00
1.5000000000e+00,1.4861499387e-06,3.7293816513e-03,3.5014098074e-01,5.3063993652e-01,5.5363610160e-02,1.0785164073e-03,5.9046088374e-02,2.5852269466e+00
2.0000000000e+00,2.6361670483e-06,3.7626012334e-03,3.5447075912e-01,5.2628632387e-01,5.5304726329e-02,1.0790237998e-03,5.9093929475e-02,2.5899429490e+00
2.5000000000e+00,4.1324700695e-06,3.7880460767e-03,3.5540609393e-01,5.2437870316e-01,5.5701492143e-02,1.0837066768e-03,5.9637825549e-02,2.5979122042e+00
3.0000000000e+00,5.9109713397e-06,3.7434251312e-03,3.5791800024e-01,5.2235334676e-01,5.5475965903e-02,1.0793673645e-03,5.9423983627e-02,2.5968487866e+00
3.5000000000e+00,8.0537555271e-06,3.7492631397e-03,3.5890338144e-01,5.2036740240e-01,5.5822335845e-02,1.0825673174e-03,6.0066996100e-02,2.6043937779e+00
4.0000000000e+00,1.0506551799e-05,3.7593709699e-03,3.6295539543e-01,5.1520763093e-01,5.6695849624e-02,1.0843025038e-03,6.0286943990e-02,2.6145095555e+00
4.5000000000e+00,1.3268637712e-05,3.7347008361e-03,3.6237043427e-01,5.1643072432e-01,5.6376114563e-02,1.0812376035e-03,5.9993519770e-02,2.6116086856e+00
5.0000000000e+00,1.6456372804e-05,3.7267592681e-03,3.6030272961e-01,5.1856405647e-01,5.6340678546e-02,1.0681356855e-03,5.9981184045e-02,2.6106470672e+00
5.5000000000e+00,1.9891824058e-05,3.7538307319e-03,3.6146362081e-01,5.1783347948e-01,5.6086335800e-02,1.0673081812e-03,5.9775533176e-02,2.6107009909e+00
6.0000000000e+00,2.3759952248e-05,3.7813558202e-03,3.6413780270e-01,5.1548271928e-01,5.5938507093e-02,1.0749820672e-03,5.9560873087e-02,2.6126022318e+00
6.5000000000e+00,2.7718236766e-05,3.7345557946e-03,3.6388718119e-01,5.1656108922e-01,5.5593437382e-02,1.0703895675e-03,5.9125628611e-02,2.6082080034e+00
7.0000000000e+00,3.2161430911e-05,3.7401776960e-03,3.6547355083e-01,5.1429600167e-01,5.6041925385e-02,1.0720762845e-03,5.9344106705e-02,2.6141254770e+00
7.5000000000e+00,3.7293150206e-05,3.7694583279e-03,3.6714540738e-01,5.1284758311e-01,5.5931106537e-02,1.0828417447e-03,5.9186309749e-02,2.6163189056e+00
8.0000000000e+00,4.2244586351e-05,3.7566309202e-03,3.7165832050e-01,5.0952653944e-01,5.5740297826e-02,1.0684059209e-03,5.8207560804e-02,2.6123850603e+00
8.5000000000e+00,4.7748557890e-05,3.7649802630e-03,3.7053388576e-01,5.1110632814e-01,5.5559855390e-02,1.0656220566e-03,5.7921579833e-02,2.6108918916e+00
9.0000000000e+00,5.3498393480e-05,3.7715752135e-03,3.6992533379e-01,5.1234635297e-01,5.5204773399e-02,1.0632927964e-03,5.7635173429e-02,2.6083140773e+00
9.5000000000e+00,5.9098367337e-05,3.7788171442e-03,3.7135489332e-01,5.1178426022e-01,5.4989225920e-02,1.0606685157e-03,5.6973036519e-02,2.6053645177e+00
1.0000000000e+01,6.5379246917e-05,3.7973240256e-03,3.7260754064e-01,5.1137291922e-01,5.4348667535e-02,1.0524230011e-03,5.6755746327e-02,2.6031146093e+00
1.0500000000e+01,7.1894952859e-05,3.8165392711e-03,3.7213324382e-01,5.1197293627e-01,5.4468495027e-02,1.0429793114e-03,5.6493911352e-02,2.6036795516e+00
