time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0000000000e-01,9.9993037496e-01,6.6676739848e-05,2.2038653986e-07,2.1980150023e-07,3.1551163163e-07,1.4804874304e-06,7.1210919801e-07,0.0000000000e+00
1.0000000000e+00,9.9971668372e-01,2.7130207768e-04,8.8739420745e-07,8.9553754933e-07,1.2854906701e-06,6.0727096134e-06,2.8730655728e-06,0.0000000000e+00
1.5000000000e+00,9.9935467081e-01,6.1829064127e-04,1.9906863429e-06,2.0017969494e-06,2.8463505142e-06,1.3755117339e-05,6.4445968453e-06,0.0000000000e+00
2.0000000000e+00,9.9882054395e-01,1.1312350540e-03,3.6458177651e-06,3.5664176089e-06,5.1638947788e-06,2.4480836221e-05,1.1364030335e-05,0.0000000000e+00
2.5000000000e+00,9.9817184811e-01,1.7525460318e-03,5.6798456937e-06,5.5251125406e-06,8.0840449941e-06,3.8628320784e-05,1.7688533916e-05,0.0000000000e+00
3.0000000000e+00,9.9750434257e-01,2.3885477401e-03,8.1104611640e-06,7.7770829150e-06,1.1562377945e-05,5.3993686407e-05,2.5666078828e-05,0.0000000000e+00
3.5000000000e+00,9.9659542964e-01,3.2582334028e-03,1.1158003241e-05,1.0606627707e-05,1.6012514662e-05,7.3256810599e-05,3.5303000090e-05,0.0000000000e+00
4.0000000000e+00,9.9552522918e-01,4.2805091478e-03,1.5134079640e-05,1.3934114209e-05,2.1299201929e-05,9.7456150355e-05,4.6438127950e-05,0.0000000000e+00
4.5000000000e+00,9.9442549331e-01,5.3331261394e-03,1.8895092079e-05,1.7437577619e-05,2.6153257799e-05,1.2062552729e-04,5.8269098245e-05,0.0000000000e+00
5.0000000000e+00,9.9331598886e-01,6.3904580843e-03,2.3091464178e-05,2.1142088564e-05,3.1541794646e-05,1.4616681167e-04,7.1610900645e-05,0.0000000000e+00
5.5000000000e+00,9.9181567531e-01,7.8293776360e-03,2.8044721155e-05,2.5695694310e-05,3.7666545024e-05,1.7695612685e-04,8.6583967308e-05,0.0000000000e+00
6.0000000000e+00,9.9025089156e-01,9.3260152407e-03,3.3431980480e-05,3.0572724041e-05,4.4752012684e-05,2.1219399087e-04,1.0214249247e-04,0.0000000000e+00
6.5000000000e+00,9.8864232707e-01,1.0853809822e-02,4.1038049022e-05,3.6805097733e-05,5.3575559764e-05,2.5052548470e-04,1.2191891876e-04,0.0000000000e+00
7.0000000000e+00,9.8686962063e-01,1.2542548283e-02,4.8743851322e-05,4.3263166518e-05,6.3317884830e-05,2.9162467374e-04,1.4088150641e-04,0.0000000000e+00
7.5000000000e+00,9.8528267529e-01,1.4054484297e-02,5.5933647617e-05,4.8991384847e-05,7.3024708493e-05,3.2710012293e-04,1.5779055349e-04,0.0000000000e+00
8.0000000000e+00,9.8314063140e-01,1.6105796521e-02,6.5451974673e-05,5.5762907347e-05,8.3143361822e-05,3.7099184423e-04,1.7822199108e-04,0.0000000000e+00
8.5000000000e+00,9.8065713708e-01,1.8478968960e-02,7.6725611828e-05,6.4573236735e-05,9.5269759485e-05,4.2542130478e-04,2.0190404988e-04,0.0000000000e+00
9.0000000000e+00,9.7807418567e-01,2.0938264889e-02,8.8966810204e-05,7.5370230014e-05,1.0923458908e-04,4.8446453816e-04,2.2951327661e-04,0.0000000000e+00
9.5000000000e+00,9.7543331000e-01,2.3439576301e-02,1.0368931928e-04,8.6564758587e-05,1.2641762945e-04,5.5190458662e-04,2.5853740472e-04,0.0000000000e+00
1.0000000000e+01,9.7267591482e-01,2.6089096468e-02,1.1874458704e-04,9.5972412548e-05,1.3829493766e-04,6.0184311971e-04,2.8013365211e-04,0.0000000000e+00
1.0500000000e+01,9.6998821742e-01,2.8647782683e-02,1.3450856352e-04,1.0506320476e-04,1.5384409268e-04,6.5968143478e-04,3.1090260209e-04,0.0000000000e+00
1.1000000000e+01,9.6789107095e-01,3.0619332044e-02,1.4669609027e-04,1.1478336922e-04,1.6721860479e-04,7.2219222445e-04,3.3870671839e-04,0.0000000000e+00
1.1500000000e+01,9.6465699718e-01,3.3682450957e-02,1.6361630178e-04,1.2867892253e-04,1.8565983487e-04,7.9645891537e-04,3.8613788924e-04,0.0000000000e+00
1.2000000000e+01,9.6196197696e-01,3.6236349638e-02,1.7952979555e-04,1.4059955276e-04,2.0441068433e-04,8.5923085024e-04,4.1790252162e-04,0.0000000000e+00
1.2500000000e+01,9.5899748340e-01,3.9050424075e-02,2.0269532127e-04,1.5147354072e-04,2.2009461508e-04,9.2454540342e-04,4.5328363930e-04,0.0000000000e+00
1.3000000000e+01,9.5530863483e-01,4.2548538347e-02,2.3013538323e-04,1.6555916988e-04,2.4669372721e-04,1.0065578444e-03,4.9388069431e-04,0.0000000000e+00
1.3500000000e+01,9.5298284228e-01,4.4745894130e-02,2.4939591559e-04,1.7705147630e-04,2.6823728071e-04,1.0442864760e-03,5.3229244280e-04,0.0000000000e+00
1.4000000000e+01,9.5001193430e-01,4.7545696788e-02,2.7505954153e-04,1.9149465074e-04,2.9080027691e-04,1.1251744852e-03,5.5983995378e-04,0.0000000000e+00
1.4500000000e+01,9.4754333789e-01,4.9853559766e-02,2.9250984066e-04,2.0905618810e-04,3.1296265832e-04,1.2011719338e-03,5.8740172733e-04,0.0000000000e+00
1.5000000000e+01,9.4317883267e-01,5.3958813279e-02,3.2686277990e-04,2.3281634621e-04,3.4387256208e-04,1.3252885138e-03,6.3351384501e-04,0.0000000000e+00
